id,Student_id,Stream,Course_year,Campus
,87468874,ING1,2017/2018,PAU
,82820191,CPI1,2017/2018,PAU
,51346197,ING1,2017/2018,CERGY
,51346197,ING1,2017/2018,CERGY
,39399249,CPI1,2017/2018,CERGY
,80920416,CPI1,2017/2018,PAU
,55190882,CPI1,2017/2018,CERGY
,19716923,CPI2,2017/2018,PAU
,89165209,CPI1,2017/2018,CERGY
,91941482,CPI2,2017/2018,PAU
,56193548,CPI2,2017/2018,PAU
,76663406,CPI2,2017/2018,CERGY
,79499767,ING1,2017/2018,CERGY
,79499767,ING1,2017/2018,CERGY
,41269442,GEM3,2017/2018,PAU
,44467502,CPI2,2017/2018,PAU
,8763763,ING2,2017/2018,CERGY
,8763763,ING1,2017/2018,CERGY
,8763763,ING2,2017/2018,CERGY
,50936303,ING1,2017/2018,CERGY
,50936303,ING1,2017/2018,CERGY
,66848246,CPI2,2017/2018,CERGY
,17385102,PMI,2017/2018,CERGY
,10358454,CPI2,2017/2018,CERGY
,4411297,PMI,2017/2018,CERGY
,81694396,CPI2,2017/2018,CERGY
,50959524,CPI1,2017/2018,CERGY
,83714345,ING2,2017/2018,CERGY
,83714345,ING1,2017/2018,CERGY
,83714345,ING2,2017/2018,CERGY
,13169964,ICC,2017/2018,PAU
,13169964,ING3,2017/2018,PAU
,63012176,CPI1,2017/2018,CERGY
,41727922,CPI1,2017/2018,CERGY
,79830103,ING1,2017/2018,CERGY
,79830103,ING1,2017/2018,CERGY
,19540488,ING2,2017/2018,PAU
,19540488,ING1,2017/2018,PAU
,19540488,ING2,2017/2018,PAU
,78701937,CPI2,2017/2018,CERGY
,94859356,ING3,2017/2018,CERGY
,94859356,ING3,2017/2018,CERGY
,74603021,ING3,2017/2018,CERGY
,74603021,ING3,2017/2018,CERGY
,12280268,GEM3,2017/2018,CERGY
,77818541,QFRM1,2017/2018,CERGY
,36137149,CPI1,2017/2018,CERGY
,74761147,VISUAL,2017/2018,CERGY
,74761147,ING3,2017/2018,CERGY
,9087781,ING1,2017/2018,CERGY
,9087781,ING1,2017/2018,CERGY
,24617093,CPI2,2017/2018,CERGY
,28883269,CPI2,2017/2018,PAU
,9725922,ING3,2017/2018,CERGY
,9725922,ING2,2017/2018,CERGY
,80751086,ING1,2017/2018,CERGY
,80751086,ING1,2017/2018,CERGY
,72057564,ING1,2017/2018,CERGY
,72057564,ING1,2017/2018,CERGY
,40867363,ING1,2017/2018,PAU
,40867363,ING1,2017/2018,PAU
,84312263,ADEO2,2017/2018,CERGY
,84807858,ING1,2017/2018,CERGY
,84807858,ING1,2017/2018,CERGY
,62306754,ING2,2017/2018,CERGY
,62306754,ING1,2017/2018,CERGY
,62306754,ING2,2017/2018,CERGY
,55142035,CPI1,2017/2018,CERGY
,24006852,CPI1,2017/2018,PAU
,84761900,ING3,2017/2018,CERGY
,35341081,ING1,2017/2018,CERGY
,35341081,ING1,2017/2018,CERGY
,85119280,CPI2,2017/2018,CERGY
,5815754,MMD-MA-ACTU,2017/2018,CERGY
,5815754,ING3,2017/2018,CERGY
,5815754,ING2,2017/2018,CERGY
,38675027,CPI1,2017/2018,CERGY
,82682339,ING3,2017/2018,CERGY
,82682339,ING2,2017/2018,CERGY
,79076844,CPI1,2017/2018,CERGY
,93576548,CPI2,2017/2018,CERGY
,27043160,ING2,2017/2018,CERGY
,27043160,ING2,2017/2018,CERGY
,62908295,ING1,2017/2018,CERGY
,62908295,ING1,2017/2018,CERGY
,31467902,ING2,2017/2018,CERGY
,31467902,ING1,2017/2018,CERGY
,31467902,ING2,2017/2018,CERGY
,30504636,CPI1,2017/2018,CERGY
,35655796,CPI1,2017/2018,CERGY
,29251409,CPI1,2017/2018,CERGY
,69565032,ING1,2017/2018,CERGY
,69565032,ING1,2017/2018,CERGY
,49346721,ING3,2017/2018,CERGY
,49346721,ING3,2017/2018,CERGY
,1093974,CPI2,2017/2018,CERGY
,11994732,CPI1,2017/2018,CERGY
,33752436,CPI1,2017/2018,PAU
,8882118,ING2,2017/2018,CERGY
,8882118,ING2,2017/2018,CERGY
,96413479,CPI1,2017/2018,CERGY
,99961231,CPI1,2017/2018,CERGY
,5226075,ING1,2017/2018,CERGY
,5226075,ING1,2017/2018,CERGY
,79349053,CPI1,2017/2018,PAU
,74420531,ING1,2017/2018,CERGY
,74420531,ING1,2017/2018,CERGY
,99809481,IFI,2017/2018,CERGY
,99809481,ING3,2017/2018,CERGY
,59383578,CPI1,2017/2018,PAU
,89588655,ING1,2017/2018,CERGY
,89588655,ING1,2017/2018,CERGY
,86968950,SMART,2017/2018,CERGY
,86968950,ING3,2017/2018,CERGY
,91767797,ING1,2017/2018,CERGY
,91767797,ING1,2017/2018,CERGY
,19591633,ING2,2017/2018,CERGY
,19591633,ING1,2017/2018,CERGY
,19591633,ING2,2017/2018,CERGY
,58967960,ING3,2017/2018,CERGY
,58967960,FINTECH,2017/2018,CERGY
,29860431,CPI1,2017/2018,CERGY
,23776471,ING1,2017/2018,PAU
,23776471,ING1,2017/2018,PAU
,33034454,ING1,2017/2018,CERGY
,33034454,ING1,2017/2018,CERGY
,5349990,CPI2,2017/2018,CERGY
,70060593,CPI1,2017/2018,PAU
,11275343,CPI2,2017/2018,CERGY
,39392016,GEM3,2017/2018,PAU
,84305212,ING3,2017/2018,CERGY
,84305212,ING3,2017/2018,CERGY
,32145805,CPI1,2017/2018,PAU
,47714698,ING1,2017/2018,PAU
,47714698,ING1,2017/2018,PAU
,73825303,CPI2,2017/2018,PAU
,70909909,ING3,2017/2018,CERGY
,70909909,ING3,2017/2018,CERGY
,35500457,ING3,2017/2018,CERGY
,35500457,ING3,2017/2018,CERGY
,92617822,ING2,2017/2018,CERGY
,92617822,ING2,2017/2018,CERGY
,73303299,CPI1,2017/2018,PAU
,82131424,CPI2,2017/2018,CERGY
,86672575,ING1,2017/2018,PAU
,86672575,ING1,2017/2018,PAU
,44826356,CPI2,2017/2018,PAU
,5048137,ING1,2017/2018,PAU
,5048137,ING1,2017/2018,PAU
,40966297,ING1,2017/2018,CERGY
,40966297,ING1,2017/2018,CERGY
,33372387,ING1,2017/2018,PAU
,33372387,ING1,2017/2018,PAU
,42106016,ING1,2017/2018,CERGY
,42106016,ING1,2017/2018,CERGY
,79868347,ING1,2017/2018,CERGY
,79868347,ING1,2017/2018,CERGY
,63835935,ING3,2017/2018,CERGY
,63835935,ING3,2017/2018,CERGY
,10735771,ING1,2017/2018,PAU
,10735771,ING1,2017/2018,PAU
,30989142,ING1,2017/2018,PAU
,30989142,ING1,2017/2018,PAU
,11363815,ING1,2017/2018,CERGY
,11363815,ING1,2017/2018,CERGY
,91958077,ING3,2017/2018,CERGY
,91958077,ING3,2017/2018,CERGY
,49420077,VISUAL,2017/2018,CERGY
,49420077,ING3,2017/2018,CERGY
,92111508,ING1,2017/2018,CERGY
,92111508,ING1,2017/2018,CERGY
,61228507,CPI2,2017/2018,CERGY
,86659150,CPI2,2017/2018,CERGY
,35435835,CPI2,2017/2018,CERGY
,40707456,ING2,2017/2018,CERGY
,40707456,ING1,2017/2018,CERGY
,40707456,ING2,2017/2018,CERGY
,76245867,CPI1,2017/2018,PAU
,91849867,CPI2,2017/2018,PAU
,88487168,ING3,2017/2018,CERGY
,88487168,ING3,2017/2018,CERGY
,54405767,IFI,2017/2018,CERGY
,54405767,ING3,2017/2018,CERGY
,45624987,CPI2,2017/2018,CERGY
,876011,ING1,2017/2018,PAU
,876011,ING1,2017/2018,PAU
,14716268,CPI2,2017/2018,CERGY
,21292447,IFI,2017/2018,CERGY
,21292447,ING3,2017/2018,CERGY
,96256904,CPI2,2017/2018,CERGY
,33191450,CPI2,2017/2018,CERGY
,82754773,CPI2,2017/2018,CERGY
,83456029,CPI2,2017/2018,CERGY
,53745748,CPI2,2017/2018,CERGY
,20327687,CPI2,2017/2018,CERGY
,93446491,CPI2,2017/2018,CERGY
,81905941,SECINF,2017/2018,CERGY
,81905941,ING3,2017/2018,CERGY
,24297174,CPI2,2017/2018,CERGY
,1650367,CPI1,2017/2018,PAU
,68583629,CPI2,2017/2018,CERGY
,74311907,IFI,2017/2018,CERGY
,74311907,ING3,2017/2018,CERGY
,41383603,ING2,2017/2018,CERGY
,41383603,ING2,2017/2018,CERGY
,48946913,ING3,2017/2018,CERGY
,48946913,ING3,2017/2018,CERGY
,87727911,ING1,2017/2018,CERGY
,87727911,ING1,2017/2018,CERGY
,25852440,CPI2,2017/2018,CERGY
,4777152,ING1,2017/2018,CERGY
,4777152,ING1,2017/2018,CERGY
,55882051,CPI2,2017/2018,CERGY
,94261286,CPI2,2017/2018,CERGY
,73793575,ING1,2017/2018,CERGY
,73793575,ING1,2017/2018,CERGY
,97117841,IFI,2017/2018,CERGY
,97117841,ING3,2017/2018,CERGY
,27268208,ING1,2017/2018,CERGY
,27268208,ING1,2017/2018,CERGY
,31989483,ING2,2017/2018,PAU
,31989483,ING2,2017/2018,PAU
,20088103,CPI2,2017/2018,CERGY
,11431987,CPI2,2017/2018,CERGY
,56312720,CPI2,2017/2018,CERGY
,78371942,CPI2,2017/2018,CERGY
,11476720,CPI2,2017/2018,CERGY
,54972989,CPI1,2017/2018,CERGY
,67014770,ING2,2017/2018,CERGY
,67014770,ING1,2017/2018,CERGY
,67014770,ING2,2017/2018,CERGY
,37479149,ING1,2017/2018,CERGY
,37479149,ING1,2017/2018,CERGY
,7343929,ADEO1,2017/2018,CERGY
,60318792,CPI1,2017/2018,CERGY
,36280443,ING3,2017/2018,CERGY
,36280443,ING3,2017/2018,CERGY
,14262060,ING3,2017/2018,CERGY
,14262060,ING3,2017/2018,CERGY
,96202001,CPI2,2017/2018,CERGY
,64480834,SMART,2017/2018,CERGY
,64480834,ING3,2017/2018,CERGY
,90267027,CPI2,2017/2018,PAU
,17301343,PMI,2017/2018,CERGY
,44592090,CPI2,2017/2018,PAU
,3077224,ING1,2017/2018,CERGY
,3077224,ING1,2017/2018,CERGY
,72122705,ADEO2,2017/2018,CERGY
,88667735,IFI,2017/2018,CERGY
,88667735,ING3,2017/2018,CERGY
,41943236,CPI1,2017/2018,CERGY
,56117569,IMSI,2017/2018,PAU
,56117569,ING3,2017/2018,PAU
,27022081,ING2,2017/2018,CERGY
,27022081,ING1,2017/2018,CERGY
,27022081,ING2,2017/2018,CERGY
,8148226,ING2,2017/2018,CERGY
,8148226,ING1,2017/2018,CERGY
,8148226,ING2,2017/2018,CERGY
,9635098,ING3,2017/2018,CERGY
,9635098,ING3,2017/2018,CERGY
,1731363,ING2,2017/2018,CERGY
,1731363,ING2,2017/2018,CERGY
,94074571,ING1,2017/2018,CERGY
,94074571,ING1,2017/2018,CERGY
,8174665,ING1,2017/2018,CERGY
,8174665,ING1,2017/2018,CERGY
,29444175,ING1,2017/2018,CERGY
,29444175,ING1,2017/2018,CERGY
,90799749,ING2,2017/2018,CERGY
,90799749,ING1,2017/2018,CERGY
,90799749,ING2,2017/2018,CERGY
,36226039,ING1,2017/2018,PAU
,36226039,ING1,2017/2018,PAU
,32339923,CPI1,2017/2018,CERGY
,54039222,ING3,2017/2018,CERGY
,54039222,ING2,2017/2018,CERGY
,74598650,CPI2,2017/2018,CERGY
,13822667,CPI2,2017/2018,CERGY
,15721166,CPI2,2017/2018,CERGY
,75517931,ING2,2017/2018,PAU
,75517931,ING1,2017/2018,PAU
,75517931,ING2,2017/2018,PAU
,34990282,ING3,2017/2018,CERGY
,34990282,ING3,2017/2018,CERGY
,81357656,ADEO1,2017/2018,CERGY
,6335547,IFI,2017/2018,CERGY
,6335547,ING3,2017/2018,CERGY
,40597893,CPI2,2017/2018,CERGY
,62582409,CPI1,2017/2018,CERGY
,32946073,ING1,2017/2018,PAU
,32946073,ING1,2017/2018,PAU
,24877013,ING1,2017/2018,CERGY
,24877013,ING1,2017/2018,CERGY
,89866600,ING1,2017/2018,CERGY
,89866600,ING1,2017/2018,CERGY
,89808747,CPI2,2017/2018,CERGY
,73320879,CPI1,2017/2018,CERGY
,42608235,CPI2,2017/2018,CERGY
,81885944,CPI1,2017/2018,CERGY
,15145318,ING1,2017/2018,PAU
,15145318,ING1,2017/2018,PAU
,18997435,CPI2,2017/2018,CERGY
,63291265,CPI1,2017/2018,CERGY
,44797338,ING1,2017/2018,CERGY
,44797338,ING1,2017/2018,CERGY
,10531985,ING1,2017/2018,PAU
,10531985,ING1,2017/2018,PAU
,53537737,ING1,2017/2018,PAU
,53537737,ING1,2017/2018,PAU
,65465327,CPI1,2017/2018,PAU
,69070761,CESM1,2017/2018,CERGY
,64081172,ING3,2017/2018,CERGY
,64081172,FINTECH,2017/2018,CERGY
,60800123,CPI1,2017/2018,PAU
,75927006,ING1,2017/2018,CERGY
,75927006,ING1,2017/2018,CERGY
,5349658,ING2,2017/2018,PAU
,5349658,ING1,2017/2018,PAU
,5349658,ING2,2017/2018,PAU
,32342105,ING2,2017/2018,PAU
,32342105,ING1,2017/2018,PAU
,32342105,ING2,2017/2018,PAU
,29071907,ING1,2017/2018,CERGY
,29071907,ING1,2017/2018,CERGY
,68583470,ING2,2017/2018,CERGY
,68583470,ING1,2017/2018,CERGY
,68583470,ING2,2017/2018,CERGY
,53971099,ING2,2017/2018,CERGY
,53971099,ING1,2017/2018,CERGY
,53971099,ING2,2017/2018,CERGY
,41011846,ING2,2017/2018,CERGY
,41011846,ING2,2017/2018,CERGY
,72721087,ING1,2017/2018,PAU
,72721087,ING1,2017/2018,PAU
,1850115,CPI1,2017/2018,CERGY
,1820736,VISUAL,2017/2018,CERGY
,1820736,ING3,2017/2018,CERGY
,23686199,ING2,2017/2018,PAU
,23686199,ING2,2017/2018,PAU
,8294210,ING3,2017/2018,CERGY
,8294210,ING3,2017/2018,CERGY
,65086783,ING2,2017/2018,CERGY
,65086783,ING1,2017/2018,CERGY
,65086783,ING2,2017/2018,CERGY
,34320659,ING1,2017/2018,PAU
,34320659,ING1,2017/2018,PAU
,65991580,ING3,2017/2018,CERGY
,65991580,ING3,2017/2018,CERGY
,68605682,ING2,2017/2018,PAU
,68605682,ING1,2017/2018,PAU
,68605682,ING2,2017/2018,PAU
,97942096,IFI,2017/2018,CERGY
,97942096,ING3,2017/2018,CERGY
,63565091,ING2,2017/2018,PAU
,63565091,ING1,2017/2018,PAU
,63565091,ING2,2017/2018,PAU
,75863704,ING2,2017/2018,PAU
,75863704,ING1,2017/2018,PAU
,75863704,ING2,2017/2018,PAU
,25028511,IERP,2017/2018,PAU
,25028511,ING3,2017/2018,PAU
,56932500,ING1,2017/2018,CERGY
,56932500,ING1,2017/2018,CERGY
,74511515,ING2,2017/2018,PAU
,74511515,ING2,2017/2018,PAU
,50995529,CPI2,2017/2018,PAU
,22068973,MMD-MA-MA,2017/2018,CERGY
,22068973,ING3,2017/2018,CERGY
,22068973,ING2,2017/2018,CERGY
,3881299,ING1,2017/2018,CERGY
,3881299,ING1,2017/2018,CERGY
,43812539,ING2,2017/2018,PAU
,43812539,ING1,2017/2018,PAU
,43812539,ING2,2017/2018,PAU
,84262060,CPI2,2017/2018,CERGY
,84379767,ING1,2017/2018,CERGY
,84379767,ING1,2017/2018,CERGY
,60067918,ING2,2017/2018,PAU
,60067918,ING2,2017/2018,PAU
,52690950,CPI1,2017/2018,CERGY
,90797759,ING2,2017/2018,CERGY
,90797759,ING1,2017/2018,CERGY
,90797759,ING2,2017/2018,CERGY
,51473087,SECINF,2017/2018,CERGY
,51473087,ING3,2017/2018,CERGY
,54094329,CESM1,2017/2018,CERGY
,28547968,ING2,2017/2018,PAU
,28547968,ING1,2017/2018,PAU
,28547968,ING2,2017/2018,PAU
,85452911,CPI1,2017/2018,PAU
,55766469,CPI1,2017/2018,CERGY
,57060675,ING1,2017/2018,CERGY
,57060675,ING2,2017/2018,CERGY
,25973792,GEM3,2017/2018,CERGY
,42018559,ING1,2017/2018,CERGY
,42018559,ING1,2017/2018,CERGY
,42930050,SMART,2017/2018,CERGY
,42930050,ING3,2017/2018,CERGY
,15565781,CPI2,2017/2018,PAU
,30564179,SECINF,2017/2018,CERGY
,30564179,ING3,2017/2018,CERGY
,16500571,ING2,2017/2018,CERGY
,16500571,ING2,2017/2018,CERGY
,9737478,ING1,2017/2018,CERGY
,9737478,ING1,2017/2018,CERGY
,6263391,ING2,2017/2018,CERGY
,6263391,ING1,2017/2018,CERGY
,6263391,ING2,2017/2018,CERGY
,45677200,CPI2,2017/2018,PAU
,23146429,ING1,2017/2018,CERGY
,23146429,ING1,2017/2018,CERGY
,76737401,ICC,2017/2018,PAU
,76737401,ING3,2017/2018,PAU
,8732670,ING2,2017/2018,PAU
,8732670,ING2,2017/2018,PAU
,20246118,CPI1,2017/2018,CERGY
,78250986,SMART,2017/2018,CERGY
,78250986,ING3,2017/2018,CERGY
,3013966,ING2,2017/2018,CERGY
,3013966,ING1,2017/2018,CERGY
,3013966,ING2,2017/2018,CERGY
,89819962,ING2,2017/2018,CERGY
,89819962,ING1,2017/2018,CERGY
,89819962,ING2,2017/2018,CERGY
,83772372,ING2,2017/2018,CERGY
,83772372,ING1,2017/2018,CERGY
,83772372,ING2,2017/2018,CERGY
,58906515,ING2,2017/2018,CERGY
,58906515,ING2,2017/2018,CERGY
,9003946,QFRM1,2017/2018,CERGY
,84819193,CPI1,2017/2018,CERGY
,3673680,ING2,2017/2018,CERGY
,3673680,ING2,2017/2018,CERGY
,24753408,CPI1,2017/2018,CERGY
,75860888,ING2,2017/2018,CERGY
,75860888,ING2,2017/2018,CERGY
,103909,ING3,2017/2018,CERGY
,103909,ING2,2017/2018,CERGY
,14788948,ING2,2017/2018,CERGY
,14788948,ING1,2017/2018,CERGY
,14788948,ING2,2017/2018,CERGY
,71695724,ADEO1,2017/2018,CERGY
,67216766,ING3,2017/2018,CERGY
,67216766,ING3,2017/2018,CERGY
,87972506,ING2,2017/2018,CERGY
,87972506,ING1,2017/2018,CERGY
,87972506,ING2,2017/2018,CERGY
,67945782,M272-IEF,2017/2018,CERGY
,67945782,IFI,2017/2018,CERGY
,67945782,ING3,2017/2018,CERGY
,1021754,ING2,2017/2018,CERGY
,1021754,ING1,2017/2018,CERGY
,1021754,ING2,2017/2018,CERGY
,18013030,ING3,2017/2018,CERGY
,18013030,ING3,2017/2018,CERGY
,76219699,CPI1,2017/2018,PAU
,14772064,ING1,2017/2018,PAU
,14772064,ING1,2017/2018,PAU
,10908487,ADEO2,2017/2018,CERGY
,8577764,ING3,2017/2018,CERGY
,8577764,ING3,2017/2018,CERGY
,43886368,SMART,2017/2018,CERGY
,43886368,ING3,2017/2018,CERGY
,25015264,ING2,2017/2018,CERGY
,25015264,ING1,2017/2018,CERGY
,25015264,ING2,2017/2018,CERGY
,17329112,CPI2,2017/2018,CERGY
,75955338,CPI1,2017/2018,CERGY
,13549984,CPI1,2017/2018,PAU
,70928363,ING3,2017/2018,CERGY
,70928363,ING3,2017/2018,CERGY
,36709127,ING1,2017/2018,CERGY
,36709127,ING1,2017/2018,CERGY
,36585762,ING1,2017/2018,PAU
,36585762,ING1,2017/2018,PAU
,4641425,ING2,2017/2018,CERGY
,4641425,ING1,2017/2018,CERGY
,4641425,ING2,2017/2018,CERGY
,64579191,CPI1,2017/2018,PAU
,13219213,IFI,2017/2018,CERGY
,13219213,ING3,2017/2018,CERGY
,84532516,ING1,2017/2018,CERGY
,84532516,ING1,2017/2018,CERGY
,25073329,SMART,2017/2018,CERGY
,25073329,ING3,2017/2018,CERGY
,49726618,IERP,2017/2018,PAU
,49726618,ING3,2017/2018,PAU
,28753557,CPI1,2017/2018,PAU
,47875101,CPI1,2017/2018,PAU
,2964598,CPI2,2017/2018,CERGY
,18579144,ING3,2017/2018,CERGY
,18579144,ING2,2017/2018,CERGY
,18589857,CPI2,2017/2018,CERGY
,76744617,ING2,2017/2018,PAU
,76744617,ING1,2017/2018,PAU
,76744617,ING2,2017/2018,PAU
,24418030,ING1,2017/2018,CERGY
,24418030,ING1,2017/2018,CERGY
,99452498,ING1,2017/2018,PAU
,99452498,ING1,2017/2018,PAU
,32459868,ING2,2017/2018,PAU
,32459868,ING2,2017/2018,PAU
,19217326,IERP,2017/2018,PAU
,19217326,ING3,2017/2018,PAU
,94974564,ING1,2017/2018,CERGY
,94974564,ING1,2017/2018,CERGY
,93193728,ING1,2017/2018,PAU
,93193728,ING1,2017/2018,PAU
,42563644,CPI2,2017/2018,PAU
,50480071,MA-M1,2017/2018,CERGY
,50480071,ING3,2017/2018,CERGY
,50480071,ING2,2017/2018,CERGY
,84434747,ICC,2017/2018,PAU
,84434747,ING3,2017/2018,PAU
,4381653,CPI2,2017/2018,CERGY
,52958837,CPI2,2017/2018,CERGY
,69119482,ING1,2017/2018,CERGY
,69119482,ING1,2017/2018,CERGY
,81364899,ING1,2017/2018,CERGY
,81364899,ING1,2017/2018,CERGY
,5159440,GEM3,2017/2018,CERGY
,60352540,CPI1,2017/2018,CERGY
,18369053,CPI1,2017/2018,CERGY
,90031694,CPI1,2017/2018,CERGY
,40399321,SMART,2017/2018,CERGY
,40399321,ING3,2017/2018,CERGY
,96464377,ING2,2017/2018,CERGY
,96464377,ING2,2017/2018,CERGY
,49277577,ING1,2017/2018,CERGY
,49277577,ING1,2017/2018,CERGY
,13339207,ING1,2017/2018,CERGY
,13339207,ING1,2017/2018,CERGY
,23460924,ING3,2017/2018,CERGY
,23460924,ING3,2017/2018,CERGY
,40235725,CPI1,2017/2018,CERGY
,88490170,ING2,2017/2018,CERGY
,88490170,ING2,2017/2018,CERGY
,42521178,ING1,2017/2018,CERGY
,42521178,ING2,2017/2018,CERGY
,54571111,VISUAL,2017/2018,CERGY
,54571111,ING3,2017/2018,CERGY
,16902839,CPI1,2017/2018,CERGY
,1461744,CPI1,2017/2018,CERGY
,92070465,CPI1,2017/2018,PAU
,88161594,ING1,2017/2018,CERGY
,88161594,ING1,2017/2018,CERGY
,22343308,ING1,2017/2018,CERGY
,22343308,ING1,2017/2018,CERGY
,15368940,CESM1,2017/2018,CERGY
,15368940,ING1,2017/2018,CERGY
,15368940,ING1,2017/2018,CERGY
,40584544,ING3,2017/2018,CERGY
,40584544,ING3,2017/2018,CERGY
,63970842,ING2,2017/2018,CERGY
,63970842,ING2,2017/2018,CERGY
,28345807,CPI1,2017/2018,CERGY
,19559099,CPI1,2017/2018,CERGY
,79444588,CPI1,2017/2018,CERGY
,77372130,CPI2,2017/2018,CERGY
,50654479,CESM1,2017/2018,CERGY
,50654479,ING2,2017/2018,CERGY
,50654479,ING1,2017/2018,CERGY
,50654479,ING2,2017/2018,CERGY
,85976054,CPI1,2017/2018,CERGY
,68554527,CPI1,2017/2018,CERGY
,91163293,CPI1,2017/2018,CERGY
,80631653,CPI1,2017/2018,CERGY
,92350483,CPI1,2017/2018,CERGY
,4295226,CPI1,2017/2018,CERGY
,36564577,CPI1,2017/2018,CERGY
,9151476,CPI2,2017/2018,CERGY
,99223333,CPI1,2017/2018,CERGY
,63074961,CPI1,2017/2018,PAU
,90476589,ING1,2017/2018,CERGY
,90476589,ING1,2017/2018,CERGY
,16550255,CPI2,2017/2018,PAU
,90924826,ING2,2017/2018,PAU
,90924826,ING1,2017/2018,PAU
,90924826,ING2,2017/2018,PAU
,16633994,CPI2,2017/2018,CERGY
,31527992,CPI2,2017/2018,CERGY
,108815,CPI2,2017/2018,PAU
,27122518,IFI,2017/2018,CERGY
,27122518,ING3,2017/2018,CERGY
,11515020,IFI,2017/2018,CERGY
,11515020,ING3,2017/2018,CERGY
,22910831,IFI,2017/2018,CERGY
,22910831,ING3,2017/2018,CERGY
,39369183,CPI1,2017/2018,CERGY
,51380475,CPI2,2017/2018,PAU
,21592126,CPI2,2017/2018,CERGY
,37438404,CPI2,2017/2018,CERGY
,45340189,ING3,2017/2018,CERGY
,45340189,FINTECH,2017/2018,CERGY
,3810959,ING1,2017/2018,CERGY
,3810959,ING1,2017/2018,CERGY
,80303097,CPI1,2017/2018,CERGY
,79923969,ING2,2017/2018,CERGY
,79923969,ING2,2017/2018,CERGY
,95322232,IFI,2017/2018,CERGY
,95322232,ING3,2017/2018,CERGY
,55694620,ING2,2017/2018,CERGY
,55694620,ING2,2017/2018,CERGY
,87720782,ING1,2017/2018,PAU
,87720782,ING1,2017/2018,PAU
,24240433,GEM3,2017/2018,CERGY
,35809278,ING1,2017/2018,CERGY
,35809278,ING1,2017/2018,CERGY
,23252271,CPI2,2017/2018,CERGY
,42773747,CPI1,2017/2018,CERGY
,93091556,CPI1,2017/2018,PAU
,3382360,CPI1,2017/2018,CERGY
,80012665,ING3,2017/2018,CERGY
,80012665,ING2,2017/2018,CERGY
,35762723,ING2,2017/2018,CERGY
,35762723,ING2,2017/2018,CERGY
,36336781,ING1,2017/2018,PAU
,36336781,ING1,2017/2018,PAU
,32999267,ING1,2017/2018,PAU
,32999267,ING1,2017/2018,PAU
,47533991,ING2,2017/2018,CERGY
,47533991,ING1,2017/2018,CERGY
,47533991,ING2,2017/2018,CERGY
,63417393,ING1,2017/2018,PAU
,63417393,ING1,2017/2018,PAU
,69643347,CPI1,2017/2018,CERGY
,51839070,ING2,2017/2018,PAU
,51839070,ING2,2017/2018,PAU
,22686365,ING1,2017/2018,CERGY
,22686365,ING1,2017/2018,CERGY
,97079370,IMSI,2017/2018,PAU
,97079370,ING3,2017/2018,PAU
,75807525,ING1,2017/2018,CERGY
,75807525,ING1,2017/2018,CERGY
,83870742,ING3,2017/2018,CERGY
,83870742,ING3,2017/2018,CERGY
,15458082,ING1,2017/2018,PAU
,15458082,ING1,2017/2018,PAU
,39765361,CPI1,2017/2018,PAU
,35967334,CPI1,2017/2018,CERGY
,2481700,ING1,2017/2018,CERGY
,2481700,ING1,2017/2018,CERGY
,69366018,ICC,2017/2018,PAU
,69366018,ING3,2017/2018,PAU
,78756203,IMSI,2017/2018,PAU
,78756203,ING3,2017/2018,PAU
,37498094,VISUAL,2017/2018,CERGY
,37498094,ING3,2017/2018,CERGY
,69908387,ING1,2017/2018,CERGY
,69908387,ING1,2017/2018,CERGY
,82097731,CPI2,2017/2018,CERGY
,73176624,ING3,2017/2018,CERGY
,73176624,ING3,2017/2018,CERGY
,27076077,ING2,2017/2018,CERGY
,27076077,ING1,2017/2018,CERGY
,27076077,ING2,2017/2018,CERGY
,21998668,ING2,2017/2018,CERGY
,21998668,ING2,2017/2018,CERGY
,8173883,ING1,2017/2018,CERGY
,8173883,ING1,2017/2018,CERGY
,21114654,CPI2,2017/2018,CERGY
,55809429,ING1,2017/2018,CERGY
,55809429,ING1,2017/2018,CERGY
,26866111,ING3,2017/2018,CERGY
,26866111,ING3,2017/2018,CERGY
,80618996,ING2,2017/2018,CERGY
,80618996,ING1,2017/2018,CERGY
,80618996,ING2,2017/2018,CERGY
,71932427,ING1,2017/2018,CERGY
,71932427,ING1,2017/2018,CERGY
,78494314,CPI1,2017/2018,CERGY
,58621888,ING1,2017/2018,CERGY
,58621888,ING2,2017/2018,CERGY
,2162200,ING1,2017/2018,CERGY
,2162200,ING1,2017/2018,CERGY
,39125325,CPI1,2017/2018,CERGY
,23415476,MA-M1,2017/2018,CERGY
,23415476,ING3,2017/2018,CERGY
,23415476,ING2,2017/2018,CERGY
,67723111,CPI1,2017/2018,CERGY
,11402191,VISUAL,2017/2018,CERGY
,11402191,ING3,2017/2018,CERGY
,72747085,ING1,2017/2018,CERGY
,72747085,ING1,2017/2018,CERGY
,92025375,CPI1,2017/2018,PAU
,29748153,CPI2,2017/2018,PAU
,43571560,CPI1,2017/2018,PAU
,36993302,ING1,2017/2018,CERGY
,36993302,ING1,2017/2018,CERGY
,70339947,ING2,2017/2018,CERGY
,70339947,ING1,2017/2018,CERGY
,70339947,ING2,2017/2018,CERGY
,56852849,ING1,2017/2018,PAU
,56852849,ING1,2017/2018,PAU
